Months,Salary2016,Salary2017,Salary2018,Salary2019,Salary2020,Average,Pension
163,802,858.14,918.2098,982.484486,1051.2584,922.4185372,278.4337436
390,9512,10177.84,10890.2888,11652.60902,12468.29165,10940.20589,7901.259811
435,9783,10467.81,11200.5567,11984.59567,12823.51737,11251.89595,9064.027291
415,4642,4966.94,5314.6258,5686.649606,6084.715078,5338.986097,4103.109686
422,3845,4114.15,4402.1405,4710.290335,5040.010658,4422.318299,3455.959856
392,7660,8196.2,8769.934,9383.82938,10040.69744,8810.132163,6395.503348
344,8160,8731.2,9342.384,9996.35088,10696.09544,9385.206064,5978.723863
427,9787,10472.09,11205.1363,11989.49584,12828.76055,11256.49654,8900.970411
124,5879,6290.53,6730.8671,7202.027797,7706.169743,6761.718928,1552.691013
143,1175,1257.25,1345.2575,1439.425525,1540.185312,1351.423667,357.8770082
346,3861,4131.27,4420.4589,4729.891023,5060.983395,4440.720664,2845.350647
261,2617,2800.19,2996.2033,3205.937531,3430.353158,3009.936798,1454.802786
251,7803,8349.21,8933.6547,9559.010529,10228.14127,8974.603299,4171.52857
200,4583,4903.81,5247.0767,5614.372069,6007.378114,5271.127377,1952.269399
323,5379,5755.53,6158.4171,6589.506297,7050.771738,6186.645027,3700.530266
316,6788,7263.16,7771.5812,8315.591884,8897.683316,7807.20328,4568.659697
265,9089,9725.23,10405.9961,11134.41583,11913.82493,10453.69337,5130.053229
371,6330,6773.1,7247.217,7754.52219,8297.338743,7280.435587,5001.928894
222,8325,8907.75,9531.2925,10198.48298,10912.37678,9574.980452,3936.380852
275,7170,7671.9,8208.933,8783.55831,9398.407392,8246.55974,4199.636905
417,5860,6270.2,6709.114,7178.75198,7681.264619,6739.86612,5204.674392
218,7337,7850.59,8400.1313,8988.140491,9617.310325,8438.634423,3406.707971
202,2223,2378.61,2545.1127,2723.270589,2913.89953,2556.778564,956.4245739
299,7011,7501.77,8026.8939,8588.776473,9189.990826,8063.68624,4464.892936
142,5702,6101.14,6528.2198,6985.195186,7474.158849,6558.142767,1724.548654
150,5972,6390.04,6837.3428,7315.956796,7828.073772,6868.682674,1907.967409
170,3870,4140.9,4430.763,4740.91641,5072.780559,4451.071994,1401.263405
319,4104,4391.28,4698.6696,5027.576472,5379.506825,4720.206579,2788.418331
160,4094,4380.58,4687.2206,5015.326042,5366.398865,4708.705101,1395.171882
174,6999,7488.93,8013.1551,8574.075957,9174.261274,8049.884466,2593.851661
313,1476,1579.32,1689.8724,1808.163468,1934.734911,1697.618156,983.9897829
430,3398,3635.86,3890.3702,4162.696114,4454.084842,3908.202231,3112.086962
274,8612,9214.84,9859.8788,10550.07032,11288.57524,9905.072871,5025.907346
300,9979,10677.53,11424.9571,12224.7041,13080.43338,11477.32492,6376.29162
381,9775,10459.25,11191.3975,11974.79533,12813.031,11242.69476,7932.345751
220,1845,1974.15,2112.3405,2260.204335,2418.418638,2122.022695,864.5277645
190,3243,3470.01,3712.9107,3972.814449,4250.91146,3729.929322,1312.382539
305,7127,7625.89,8159.7023,8730.881461,9342.043163,8197.103385,4629.84543
288,2338,2501.66,2676.7762,2864.150534,3064.641071,2689.045561,1434.157633
383,7972,8530.04,9127.1428,9766.042796,10449.66579,9168.978278,6503.182741
209,6720,7190.4,7693.728,8232.28896,8808.549187,7728.993229,2991.406639
373,1424,1523.68,1630.3376,1744.461232,1866.573518,1637.81047,1131.302417
388,5577,5967.39,6385.1073,6832.064811,7310.309348,6414.374292,4608.846713
382,2533,2710.31,2900.0317,3103.033919,3320.246293,2913.324382,2060.907248
178,6609,7071.63,7566.6441,8096.309187,8663.05083,7601.326823,2505.622545
335,4066,4350.62,4655.1634,4981.024838,5329.696577,4676.500963,2901.162634
333,4511,4826.77,5164.6439,5526.168973,5913.000801,5188.316735,3199.461986
341,4711,5040.77,5393.6239,5771.177573,6175.160003,5418.346295,3421.585346
233,8302,8883.14,9504.9598,10170.30699,10882.22848,9548.527052,4120.012598
283,9079,9714.53,10394.5471,11122.1654,11900.71697,10442.19189,5472.482048
253,5469,5851.83,6261.4581,6699.760167,7168.743379,6290.158329,2947.055662
386,2927,3131.89,3351.1223,3585.700861,3836.699921,3366.482616,2406.411648
353,9118,9756.26,10439.1982,11169.94207,11951.83802,10487.04766,6855.421895
166,7565,8094.55,8661.1685,9267.450295,9916.171816,8700.868122,2674.711312
329,4242,4538.94,4856.6658,5196.632406,5560.396674,4878.926976,2972.531435
419,7398,7915.86,8469.9702,9062.868114,9697.268882,8508.793439,6602.193428
198,806,862.42,922.7894,987.384658,1056.501584,927.0191284,339.9070138
183,5236,5602.52,5994.6964,6414.325148,6863.327908,6022.173891,2040.847819
238,5934,6349.38,6793.8366,7269.405162,7778.263523,6824.977057,3008.045444
281,841,899.87,962.8609,1030.261163,1102.379444,967.2743015,503.3408865
279,2455,2626.85,2810.7295,3007.480565,3218.004205,2823.612854,1458.866641
132,9891,10583.37,11324.2059,12116.90031,12965.08333,11376.11191,2780.827356
301,5546,5934.22,6349.6154,6794.088478,7269.674671,6378.71971,3555.545616
420,4672,4999.04,5348.9728,5723.400896,6124.038959,5373.490531,4179.381524
282,4518,4834.26,5172.6582,5534.744274,5922.176373,5196.367769,2713.658724
380,6063,6487.41,6941.5287,7427.435709,7947.356209,6973.346124,4907.169494
263,8215,8790.05,9405.3535,10063.72825,10768.18922,9448.464193,4601.752005
151,2769,2962.83,3170.2281,3392.144067,3629.594152,3184.759264,890.5530534
421,6971,7458.97,7981.0979,8539.774753,9137.558986,8017.680328,6250.821144
374,5079,5434.53,5814.9471,6221.993397,6657.532935,5841.600686,4045.849364
165,7194,7697.58,8236.4106,8812.959342,9429.866496,8274.163288,2528.21656
191,8074,8639.18,9243.9226,9890.997182,10583.36698,9286.293353,3284.596353
197,1314,1405.98,1504.3986,1609.706502,1722.385957,1511.294212,551.342518
161,2212,2366.84,2532.5188,2709.795116,2899.480774,2544.126938,758.5267352
293,3367,3602.69,3854.8783,4124.719781,4413.450166,3872.547649,2101.215669
177,5443,5824.01,6231.6907,6667.909049,7134.662682,6260.254486,2051.972304
277,9558,10227.06,10942.9542,11708.96099,12528.58826,10993.11269,5639.059658
378,4367,4672.69,4999.7783,5349.762781,5724.246176,5022.695451,3515.886816
137,7996,8555.72,9154.6204,9795.443828,10481.1249,9196.581825,2333.20687
180,6139,6568.73,7028.5411,7520.538977,8046.976705,7060.757356,2353.585785
135,7950,8506.5,9101.955,9739.09185,10420.82828,9143.675026,2285.918756
355,2671,2857.97,3058.0279,3272.089853,3501.136143,3072.044779,2019.584994
431,5084,5439.88,5820.6716,6228.118612,6664.086915,5847.351425,4667.052712
245,3881,4152.67,4443.3569,4754.391883,5087.199315,4463.72362,2025.207939
414,1445,1546.15,1654.3805,1770.187135,1894.100234,1661.963574,1274.172073
129,7770,8313.9,8895.873,9518.58411,10184.885,8936.648422,2134.866012
409,2371,2536.97,2714.5579,2904.576953,3107.89734,2727.000439,2065.450332
140,4920,5264.4,5632.908,6027.21156,6449.116369,5658.727186,1467.077419
230,5144,5504.08,5889.3656,6301.621192,6742.734675,5916.360293,2519.931236
252,2647,2832.29,3030.5503,3242.688821,3469.677038,3044.441232,1420.739242
317,7210,7714.7,8254.729,8832.56003,9450.839232,8292.565652,4868.04317
314,2722,2912.54,3116.4178,3334.567046,3567.986739,3130.702317,1820.445421
402,3302,3533.14,3780.4598,4045.091986,4328.248425,3797.788042,2827.242209
433,3519,3765.33,4028.9031,4310.926317,4612.691159,4047.370115,3245.391222
237,3972,4250.04,4547.5428,4865.870796,5206.481752,4568.38707,2005.014325
377,9143,9783.01,10467.8207,11200.56815,11984.60792,10515.80135,7341.587241
186,2115,2263.05,2421.4635,2590.965945,2772.333561,2432.562601,837.8826738
399,6343,6787.01,7262.1007,7770.447749,8314.379091,7295.387508,5390.48077
343,3524,3770.68,4034.6276,4317.051532,4619.245139,4053.120854,2574.48232
432,5324,5696.68,6095.4476,6522.128932,6978.677957,6123.386898,4898.709518
423,5719,6119.33,6547.6831,7006.020917,7496.442381,6577.69528,5152.527969
253,9205,9849.35,10538.8045,11276.52082,12065.87727,10587.11052,4960.257335
256,6467,6919.69,7404.0683,7922.353081,8476.917797,7438.005836,3526.165729
253,1347,1441.29,1542.1803,1650.132921,1765.642225,1549.249089,725.8518881
417,3896,4168.72,4460.5304,4772.767528,5106.861255,4480.975837,3460.309118
400,4421,4730.47,5061.6029,5415.915103,5795.02916,5084.803433,3766.521061
325,2625,2808.75,3005.3625,3215.737875,3440.839526,3019.13798,1817.073784
330,5444,5825.08,6232.8356,6669.134092,7135.973478,6261.404634,3826.413943
269,5386,5763.02,6166.4314,6598.081598,7059.94731,6194.696062,3085.876371
249,8879,9500.53,10165.5671,10877.1568,11638.55777,10212.16233,4708.941521
152,5863,6273.41,6712.5487,7182.427109,7685.197007,6743.316563,1898.118736
409,2216,2371.12,2537.0984,2714.695288,2904.723958,2548.727529,1930.42511
417,2989,3198.23,3422.1061,3661.653527,3917.969274,3437.79178,2654.739208
349,8561,9160.27,9801.4889,10487.59312,11221.72464,9846.415333,6363.701761
245,7853,8402.71,8990.8997,9620.262679,10293.68107,9032.110689,4097.902072
200,7198,7701.86,8240.9902,8817.859514,9435.10968,8278.763879,3066.208844
309,3854,4123.78,4412.4446,4721.315722,5051.807823,4432.669629,2536.472065
275,2011,2151.77,2302.3939,2463.561473,2636.010776,2312.94723,1177.889793
312,8706,9315.42,9967.4994,10665.22436,11411.79006,10013.18676,5785.396797
251,4655,4980.85,5329.5095,5702.575165,6101.755427,5353.938018,2488.589709
242,7524,8050.68,8614.2276,9217.223532,9862.429179,8653.712062,3878.145035
273,7953,8509.71,9105.3897,9742.766979,10424.76067,9147.125469,4624.380098
322,3708,3967.56,4245.2892,4542.459444,4860.431605,4264.74805,2543.053467
400,4546,4864.22,5204.7154,5569.045478,5958.878661,5228.571908,3873.016228
267,8850,9469.5,10132.365,10841.63055,11600.54469,10178.80805,5032.85509
194,2406,2574.42,2754.6294,2947.453458,3153.7752,2767.255612,994.1622012
357,9487,10151.09,10861.6663,11621.98294,12435.52175,10911.4522,7213.682286
378,946,1012.22,1083.0754,1158.890678,1240.013025,1088.039821,761.6278745
186,1920,2054.4,2198.208,2352.08256,2516.728339,2208.28378,760.6310797
439,3869,4139.83,4429.6181,4739.691367,5071.469763,4449.921846,3617.621649
215,7367,7882.69,8434.4783,9024.891781,9656.634206,8473.138857,3373.564545
255,7516,8042.12,8605.0684,9207.423188,9851.942811,8644.51088,4082.130138
352,6605,7067.35,7562.0645,8091.409015,8657.807646,7596.726232,4951.940062
254,8577,9177.39,9819.8073,10507.19381,11242.69738,9864.817698,4640.117954
379,5820,6227.4,6663.318,7129.75026,7628.832778,6693.860208,4698.098183
176,6078,6503.46,6958.7022,7445.811354,7967.018149,6990.598341,2278.417237
403,1434,1534.38,1641.7866,1756.711662,1879.681478,1649.311948,1230.875398
309,1697,1815.79,1942.8953,2078.897971,2224.420829,1951.80082,1116.863803
266,3589,3840.23,4109.0461,4396.679327,4704.44688,4127.880461,2033.363338
399,6266,6704.62,7173.9434,7676.119438,8213.447799,7206.826127,5325.04375
345,4200,4494,4808.58,5145.1806,5505.343242,4830.620768,3086.229935
208,2611,2793.77,2989.3339,3198.587273,3422.488382,3003.035911,1156.724944
418,8397,8984.79,9613.7253,10286.68607,11006.7541,9657.791093,7475.845698
333,9349,10003.43,10703.6701,11452.92701,12254.6319,10752.7318,6630.851277
222,9762,10445.34,11176.5138,11958.86977,12795.99065,11227.74284,4615.849836
311,3529,3776.03,4040.3521,4323.176747,4625.799119,4058.871593,2337.609381
424,7825,8372.75,8958.8425,9585.961475,10256.97878,8999.906551,7066.593292
339,1191,1274.37,1363.5759,1459.026213,1561.158048,1369.826032,859.9463424
232,4057,4340.99,4644.8593,4969.999451,5317.899413,4666.149633,2004.716138
184,1219,1304.33,1395.6331,1493.327417,1597.860336,1402.030171,477.7287989
188,5885,6296.95,6737.7365,7209.378055,7714.034519,6768.619815,2356.482454
152,8180,8752.6,9365.282,10020.85174,10722.31136,9408.20902,2648.236613
212,1695,1813.65,1940.6055,2076.447885,2221.799237,1949.500524,765.3594651
189,4096,4382.72,4689.5104,5017.776128,5369.020457,4711.005397,1648.851889
271,4417,4726.19,5057.0233,5411.014931,5789.785976,5080.202841,2549.509204
215,4539,4856.73,5196.7011,5560.470177,5949.703089,5220.520873,2078.540718
267,7319,7831.33,8379.5231,8966.089717,9593.715997,8417.931763,4162.199594
254,7930,8485.1,9079.057,9714.59099,10394.61236,9120.67207,4290.0939
320,1081,1156.67,1237.6369,1324.271483,1416.970487,1243.309774,736.7761623
268,3742,4003.94,4284.2158,4584.110906,4904.998669,4303.853075,2135.986341
149,7360,7875.2,8426.464,9016.31648,9647.458634,8465.087823,2335.737196
256,6390,6837.3,7315.911,7828.02477,8375.986504,7349.444455,3484.181075
269,4024,4305.68,4607.0776,4929.573032,5274.643144,4628.194755,2305.526647
412,2939,3144.73,3364.8611,3600.401377,3852.429473,3380.28439,2579.031794
356,8931,9556.17,10225.1019,10940.85903,11706.71917,10271.97002,6771.891346
175,8505,9100.35,9737.3745,10418.99072,11148.32007,9782.007056,3170.094879
334,4475,4788.25,5123.4275,5482.067425,5865.812145,5146.911414,3183.460023
229,1807,1933.49,2068.8343,2213.652701,2368.60839,2078.317078,881.3603906
401,6366,6811.62,7288.4334,7798.623738,8344.5274,7321.840908,5437.144822
351,4766,5099.62,5456.5934,5838.554938,6247.253784,5481.604424,3563.042876
345,1811,1937.77,2073.4139,2218.552873,2373.851574,2082.917669,1330.752955
147,5659,6055.13,6478.9891,6932.518337,7417.794621,6508.686412,1771.809079
239,7596,8127.72,8696.6604,9305.426628,9956.806492,8736.522704,3866.720234
148,3820,4087.4,4373.518,4679.66426,5007.240758,4393.564604,1204.162151
366,6719,7189.33,7692.5831,8231.063917,8807.238391,7727.843082,5237.760311
236,9717,10397.19,11124.9933,11903.74283,12737.00483,11175.98619,4884.319891
264,9565,10234.55,10950.9685,11717.5363,12537.76384,11001.16373,5378.346711
207,5686,6084.02,6509.9014,6965.594498,7453.186113,6539.740402,2506.900487
327,2256,2413.92,2582.8944,2763.697008,2957.155799,2594.733441,1571.255251
259,9239,9885.73,10577.7311,11318.17228,12110.44434,10626.21554,5096.647825
357,3509,3754.63,4017.4541,4298.675887,4599.583199,4035.868637,2668.157599
156,8273,8852.11,9471.7577,10134.78074,10844.21539,9515.172766,2748.827688
244,2683,2870.81,3071.7667,3286.790369,3516.865695,3085.846553,1394.345479
195,9014,9644.98,10320.1286,11042.5376,11815.51523,10367.43229,3743.794993
318,5217,5582.19,5972.9433,6391.049331,6838.422784,6000.321083,3533.522416
413,823,880.61,942.2527,1008.210389,1078.785116,946.571641,723.9520144
134,4391,4698.37,5027.2559,5379.163813,5755.70528,5050.298999,1253.222344
292,4586,4907.02,5250.5114,5618.047198,6011.310502,5274.57782,2852.179117
303,7099,7595.93,8127.6451,8696.580257,9305.340875,8164.899246,4581.415688
171,4090,4376.3,4682.641,5010.42587,5361.155681,4704.10451,1489.633095
155,3847,4116.29,4404.4303,4712.740421,5042.63225,4424.618594,1270.029411
338,2636,2820.52,3017.9564,3229.213348,3455.258282,3031.789606,1897.675716
126,6037,6459.59,6911.7613,7395.584591,7913.275512,6943.442281,1620.136532
336,2303,2464.21,2636.7047,2821.274029,3018.763211,2648.790388,1648.136241
404,3381,3617.67,3870.9069,4141.870383,4431.80131,3888.649719,2909.286086
289,2380,2546.6,2724.862,2915.60234,3119.694504,2737.351769,1464.990113
391,2581,2761.67,2954.9869,3161.835983,3383.164502,2968.531477,2149.436681
196,9898,10590.86,11332.2202,12125.47561,12974.25891,11384.16294,4132.029513
157,2195,2348.65,2513.0555,2688.969385,2877.197242,2524.574425,733.9966385
206,4792,5127.44,5486.3608,5870.406056,6281.33448,5511.508267,2102.538339
203,6617,7080.19,7575.8033,8106.109531,8673.537198,7610.528006,2860.994787
367,9497,10161.79,10873.1153,11634.23337,12448.62971,10922.95368,7423.562961
342,1853,1982.71,2121.4997,2270.004679,2428.905007,2131.223877,1349.775122
337,3645,3900.15,4173.1605,4465.281735,4777.851456,4192.288738,2616.298713
369,7681,8218.67,8793.9769,9409.555283,10068.22415,8834.285267,6036.761599
243,5641,6035.87,6458.3809,6910.467563,7394.200292,6487.983751,2919.592688
120,5111,5468.77,5851.5839,6261.194773,6699.478407,5878.405416,1306.312315
179,6718,7188.26,7691.4382,8229.838874,8805.927595,7726.692934,2561.255621
364,6775,7249.25,7756.6975,8299.666325,8880.642968,7792.251359,5252.554619
352,9335,9988.45,10687.6415,11435.77641,12236.28075,10736.62973,6998.691973
368,8014,8574.98,9175.2286,9817.494602,10504.71922,9217.284485,6281.408686
228,9694,10372.58,11098.6606,11875.56684,12706.85652,11149.53279,4707.580512
287,5712,6111.84,6539.6688,6997.445616,7487.266809,6569.644245,3491.644256
434,4078,4363.46,4668.9022,4995.725354,5345.426129,4690.302737,3769.613681
185,4392,4699.44,5028.4008,5380.388856,5757.016076,5051.449146,1730.589059
208,1365,1460.55,1562.7885,1672.183695,1789.236554,1569.95175,604.7221555
187,5664,6060.48,6484.7136,6938.643552,7424.348601,6514.437151,2255.925458
266,3476,3719.32,3979.6724,4258.249468,4556.326931,3997.91376,1969.342704
168,2301,2462.07,2634.4149,2818.823943,3016.141619,2646.490092,823.3524732
242,3119,3337.33,3570.9431,3820.909117,4088.372755,3587.310994,1607.646779
429,8381,8967.67,9595.4069,10267.08538,10985.78136,9639.388729,7657.958823
359,1839,1967.73,2105.4711,2252.854077,2410.553862,2115.121808,1406.164313
270,2988,3197.16,3420.9612,3660.428484,3916.658478,3436.641632,1718.320816
310,2566,2745.62,2937.8134,3143.460338,3363.502562,2951.27926,1694.252908
347,4252,4549.64,4868.1148,5208.882836,5573.504635,4890.428454,3142.553099
321,3249,3476.43,3719.7801,3980.164707,4258.776236,3736.830209,2221.337957
324,7783,8327.81,8910.7567,9534.509669,10201.92535,8951.600343,5370.960206
246,6849,7328.43,7841.4201,8390.319507,8977.641872,7877.362296,3588.576157
403,6075,6500.25,6955.2675,7442.136225,7963.085761,6987.147897,5214.482597
122,6805,7281.35,7791.0445,8336.417615,8919.966848,7826.755793,1768.267049
221,5398,5775.86,6180.1702,6612.782114,7075.676862,6208.497835,2540.885225
372,8793,9408.51,10067.1057,10771.8031,11525.82932,10113.24962,6966.905296
193,5436,5816.52,6223.6764,6659.333748,7125.48711,6252.203452,2234.583826
205,7777,8321.39,8903.8873,9527.159411,10194.06057,8944.699456,3395.672942
231,1238,1324.66,1417.3862,1516.603234,1622.76546,1423.882979,609.1054965
199,2141,2290.87,2451.2309,2622.817063,2806.414257,2462.466444,907.4644859
154,2655,2840.85,3039.7095,3252.489165,3480.163407,3053.642414,870.8535774
285,4270,4568.9,4888.723,5230.93361,5597.098963,4911.131115,2591.985866
211,3976,4254.32,4552.1224,4870.770968,5211.724936,4572.987661,1786.852586
330,9327,9979.89,10678.4823,11425.97606,12225.79439,10727.42855,6555.65078
227,8529,9126.03,9764.8521,10448.39175,11179.77917,9809.610603,4123.669642
395,8573,9173.11,9815.2277,10502.29364,11237.45419,9860.217107,7212.566217
284,7229,7735.03,8276.4821,8855.835847,9475.744356,8314.418461,4372.768227
363,2530,2707.1,2896.597,3099.35879,3316.313905,2909.873939,1956.081926
247,5917,6331.19,6774.3733,7248.579431,7755.979991,6805.424544,3112.851597
262,7797,8342.79,8926.7853,9551.660271,10220.27649,8967.702412,4350.996356
400,6822,7299.54,7810.5078,8357.243346,8942.25038,7846.308305,5812.080226
133,2084,2229.88,2385.9716,2552.989612,2731.698885,2396.908019,590.3495677
304,5721,6121.47,6549.9729,7008.471003,7499.063973,6579.995575,3704.293805
130,7067,7561.69,8091.0083,8657.378881,9263.395403,8128.094517,1956.763495
385,8785,9399.95,10057.9465,10762.00276,11515.34295,10104.04844,7203.812314
167,8884,9505.88,10171.2916,10883.28201,11645.11175,10217.91307,3159.984228
340,5191,5554.37,5943.1759,6359.198213,6804.342088,5970.41724,3759.151596
393,3036,3248.52,3475.9164,3719.230548,3979.576686,3491.848727,2541.289907
397,8374,8960.18,9587.3926,10258.51008,10976.60579,9631.337694,7080.816786
