Salary2016,Salary2017,Salary2018,Salary2019,Salary2020,Average,Pension
8734,9345.38,9999.5566,10699.52556,11448.49235,10045.3909,6529.504087
9628,10301.96,11023.0972,11794.714,12620.34398,11073.62304,7197.854974
8830,9448.1,10109.467,10817.12969,11574.32877,10155.80509,6601.27331
7434,7954.38,8511.1866,9106.969662,9744.457538,8550.19876,5557.629194
1840,1968.8,2106.616,2254.07912,2411.864658,2116.271956,1375.576771
5811,6217.77,6653.0139,7118.724873,7617.035614,6683.508877,4344.28077
9213,9857.91,10547.9637,11286.32116,12076.36364,10596.3117,6887.602605
9987,10686.09,11434.1163,12234.50444,13090.91975,11486.5261,7466.241964
5210,5574.7,5964.929,6382.47403,6829.247212,5992.270048,3894.975531
6660,7126.2,7625.034,8158.78638,8729.901427,7659.984361,4978.989835
5854,6263.78,6702.2446,7171.401722,7673.399843,6732.965233,4376.427401
4654,4979.78,5328.3646,5701.350122,6100.444631,5352.787871,3479.312116
1142,1221.94,1307.4758,1398.999106,1496.929043,1313.46879,853.7547134
1561,1670.27,1787.1889,1912.292123,2046.152572,1795.380719,1166.997467
1557,1665.99,1782.6093,1907.391951,2040.909388,1790.780128,1164.007083
974,1042.18,1115.1326,1193.191882,1276.715314,1120.243959,728.1585734
4667,4993.69,5343.2483,5717.275681,6117.484979,5367.739792,3489.030865
7338,7851.66,8401.2762,8989.365534,9618.621121,8439.784571,5485.859971
1630,1744.1,1866.187,1996.82009,2136.597496,1874.740917,1218.581596
7073,7568.11,8097.8777,8664.729139,9271.260179,8134.995404,5287.747012
4122,4410.54,4719.2778,5049.627246,5403.101153,4740.90924,3081.591006
4232,4528.24,4845.2168,5184.381976,5547.288714,4867.425498,3163.826574
8360,8945.2,9571.364,10241.35948,10958.25464,9615.235625,6249.903156
4866,5206.62,5571.0834,5961.059238,6378.333385,5596.619205,3637.802483
7134,7633.38,8167.7166,8739.456762,9351.218735,8205.154419,5333.350373
7793,8338.51,8922.2057,9546.760099,10215.03331,8963.101821,5826.016184
3576,3826.32,4094.1624,4380.753768,4687.406532,4112.92854,2673.403551
2394,2561.58,2740.8906,2932.752942,3138.045648,2753.453838,1789.744995
2037,2179.59,2332.1613,2495.412591,2670.091472,2342.851073,1522.853197
4466,4778.62,5113.1234,5471.042038,5854.014981,5136.560084,3338.764054
6879,7360.53,7875.7671,8427.070797,9016.965753,7911.86673,5142.713374
9311,9962.77,10660.1639,11406.37537,12204.82165,10709.02618,6960.86702
2653,2838.71,3037.4197,3250.039079,3477.541815,3051.342119,1983.372377
9194,9837.58,10526.2106,11263.04534,12051.45852,10574.45889,6873.39828
9799,10484.93,11218.8751,12004.19636,12844.4901,11270.29831,7325.693903
6093,6519.51,6975.8757,7464.186999,7986.680089,7007.850558,4555.102862
9647,10322.29,11044.8503,11817.98982,12645.24911,11095.47585,7212.0593
4774,5108.18,5465.7526,5848.355282,6257.740152,5490.805607,3569.023644
2852,3051.64,3265.2548,3493.822636,3738.390221,3280.221531,2132.143995
6402,6850.14,7329.6498,7842.725286,8391.716056,7363.246228,4786.110048
3167,3388.69,3625.8983,3879.711181,4151.290964,3642.518089,2367.636758
6468,6920.76,7405.2132,7923.578124,8478.228593,7439.155983,4835.451389
4219,4514.33,4830.3331,5168.456417,5530.248366,4852.473577,3154.107825
6020,6441.4,6892.298,7374.75886,7890.99198,6923.889768,4500.528349
8932,9557.24,10226.2468,10942.08408,11708.02996,10273.12017,6677.528109
4352,4656.64,4982.6048,5331.387136,5704.584236,5005.443234,3253.538102
4875,5216.25,5581.3875,5972.084625,6390.130549,5606.970535,3644.530848
9634,10308.38,11029.9666,11802.06426,12628.20876,11080.52392,7202.340551
8962,9589.34,10260.5938,10978.83537,11747.35384,10307.6246,6699.955991
6913,7396.91,7914.6937,8468.722259,9061.532817,7950.971755,5168.131641
6089,6515.23,6971.2961,7459.286827,7981.436905,7003.249966,4552.112478
9607,10279.49,10999.0543,11768.9881,12592.81727,11049.46993,7182.155457
6777,7251.39,7758.9873,8302.116411,8883.26456,7794.551654,5066.458575
4400,4708,5037.56,5390.1892,5767.502444,5060.650329,3289.422714
1305,1396.35,1494.0945,1598.681115,1710.588793,1500.942882,975.612873
4733,5064.31,5418.8117,5798.128519,6203.997515,5443.649547,3538.372205
4127,4415.89,4725.0023,5055.752461,5409.655133,4746.659979,3085.328986
4771,5104.97,5462.3179,5844.680153,6253.807764,5487.355163,3566.780856
8142,8711.94,9321.7758,9974.300106,10672.50111,9364.503404,6086.927213
3432,3672.24,3929.2968,4204.347576,4498.651906,3947.307256,2565.749717
4473,4786.11,5121.1377,5479.617339,5863.190553,5144.611118,3343.997227
3766,4029.62,4311.6934,4613.511938,4936.457774,4331.456622,2815.446805
1950,2086.5,2232.555,2388.83385,2556.05222,2242.788214,1457.812339
1949,2085.43,2231.4101,2387.608807,2554.741423,2241.638066,1457.064743
2959,3166.13,3387.7591,3624.902237,3878.645394,3403.287346,2212.136775
1184,1266.88,1355.5616,1450.450912,1551.982476,1361.774998,885.1537484
1277,1366.39,1462.0373,1564.379911,1673.886505,1468.738743,954.6801831
3662,3918.34,4192.6238,4486.107466,4800.134989,4211.841251,2737.696813
3360,3595.2,3846.864,4116.14448,4404.274594,3864.496615,2511.9228
5105,5462.35,5844.7145,6253.844515,6691.613631,5871.504529,3816.477944
1622,1735.54,1857.0278,1987.019746,2126.111128,1865.539735,1212.600828
8042,8604.94,9207.2858,9851.795806,10541.42151,9249.488624,6012.167605
1239,1325.73,1418.5311,1517.828277,1624.076256,1425.033127,926.2715323
2431,2601.17,2783.2519,2978.079533,3186.5451,2796.009307,1817.406049
2623,2806.61,3003.0727,3213.287789,3438.217934,3016.837685,1960.944495
9728,10408.96,11137.5872,11917.2183,12751.42359,11188.63782,7272.614582
1930,2065.1,2209.657,2364.33299,2529.836299,2219.785258,1442.860418
7683,8220.81,8796.2667,9412.005369,10070.84574,8836.585563,5743.780616
3373,3609.11,3861.7477,4132.070039,4421.314942,3879.448536,2521.641548
6780,7254.6,7762.422,8305.79154,8887.196948,7798.002098,5068.701363
7560,8089.2,8655.444,9261.32508,9909.617836,8695.117383,5651.826299
7260,7768.2,8311.974,8893.81218,9516.379033,8350.073043,5427.547478
4168,4459.76,4771.9432,5105.979224,5463.39777,4793.816039,3115.980425
2075,2220.25,2375.6675,2541.964225,2719.901721,2386.556689,1551.261848
4181,4473.67,4786.8269,5121.904783,5480.438118,4808.76796,3125.699174
2073,2218.11,2373.3777,2539.514139,2717.280129,2384.256394,1549.766656
1637,1751.59,1874.2013,2005.395391,2145.773068,1882.791952,1223.814769
8941,9566.87,10236.5509,10953.10946,11719.82713,10283.4715,6684.256473
3997,4276.79,4576.1653,4896.496871,5239.251652,4597.140765,2988.141497
3462,3704.34,3963.6438,4241.098866,4537.975787,3981.811691,2588.177599
2081,2226.67,2382.5369,2549.314483,2727.766497,2393.457576,1555.747424
7022,7513.54,8039.4878,8602.251946,9204.409582,8076.337866,5249.619613
6247,6684.29,7152.1903,7652.843621,8188.542674,7184.973319,4670.232657
5367,5742.69,6144.6783,6574.805781,7035.042186,6172.843253,4012.348115
3466,3708.62,3968.2234,4245.999038,4543.218971,3986.412282,2591.167983
9942,10637.94,11382.5958,12179.37751,13031.93393,11434.76945,7432.600141
5607,5999.49,6419.4543,6868.816101,7349.633228,6448.878726,4191.771172
4422,4731.54,5062.7478,5417.140146,5796.339956,5085.95358,3305.869827
4295,4595.65,4917.3455,5261.559685,5629.868863,4939.88481,3210.925126
8417,9006.19,9636.6233,10311.18693,11032.97002,9680.794049,6292.516132
7259,7767.13,8310.8291,8892.587137,9515.068237,8348.922895,5426.799882
6457,6908.99,7392.6193,7910.102651,8463.809837,7426.504358,4827.227832
8939,9564.73,10234.2611,10950.65938,11717.20553,10281.1712,6682.761281
8396,8983.72,9612.5804,10285.46103,11005.4433,9656.640946,6276.816615
4191,4484.37,4798.2759,5134.155213,5493.546078,4820.269438,3133.175135
8413,9001.91,9632.0437,10306.28676,11027.72683,9676.193458,6289.525748
8388,8975.16,9603.4212,10275.66068,10994.95693,9647.439763,6270.835846
6586,7047.02,7540.3114,8068.133198,8632.902522,7574.873424,4923.667726
8151,8721.57,9332.0799,9985.325493,10684.29828,9374.854734,6093.655577
4869,5209.83,5574.5181,5964.734367,6382.265773,5600.069648,3640.045271
2529,2706.03,2895.4521,3098.133747,3315.003109,2908.723791,1890.670464
6937,7422.59,7942.1713,8498.123291,9092.991921,7978.575302,5186.073947
4853,5192.71,5556.1997,5945.133679,6361.293037,5581.667283,3628.083734
6454,6905.78,7389.1846,7906.427522,8459.877449,7423.053914,4824.985044
1324,1416.68,1515.8476,1621.956932,1735.493917,1522.79569,989.8171984
5365,5740.55,6142.3885,6572.355695,7032.420594,6170.542958,4010.852923
9621,10294.47,11015.0829,11786.1387,12611.16841,11065.572,7192.621802
4077,4362.39,4667.7573,4994.500311,5344.115333,4689.152589,3047.949183
9560,10229.2,10945.244,11711.41108,12531.20986,10995.41299,7147.018442
3163,3384.41,3621.3187,3874.811009,4146.04778,3637.917498,2364.646374
8712,9321.84,9974.3688,10672.57462,11419.65484,10020.08765,6513.056973
1587,1698.09,1816.9563,1944.143241,2080.233268,1825.284562,1186.434965
4318,4620.26,4943.6782,5289.735674,5660.017171,4966.338209,3228.119836
1533,1640.31,1755.1317,1877.990919,2009.450283,1763.17658,1146.064777
1601,1713.07,1832.9849,1961.293843,2098.584412,1841.386631,1196.90131
4600,4922,5266.54,5635.1978,6029.661646,5290.679889,3438.941928
8187,8760.09,9373.2963,10029.42704,10731.48693,9416.260055,6120.569036
1712,1831.84,1960.0688,2097.273616,2244.082769,1969.053037,1279.884474
2906,3109.42,3327.0794,3559.974958,3809.173205,3342.329513,2172.514183
3307,3538.49,3786.1843,4051.217201,4334.802405,3803.538781,2472.300208
4861,5201.27,5565.3589,5954.934023,6371.779405,5590.868466,3634.064503
8679,9286.53,9936.5871,10632.1482,11376.39857,9982.132774,6488.386303
844,903.08,966.2956,1033.936292,1106.311832,970.7247449,630.9710842
5952,6368.64,6814.4448,7291.455936,7801.857852,6845.679718,4449.691816
3656,3911.92,4185.7544,4478.757208,4792.270213,4204.940364,2733.211237
1929,2064.03,2208.5121,2363.107947,2528.525503,2218.63511,1442.112822
7765,8308.55,8890.1485,9512.458895,10178.33102,8930.897683,5805.083494
9734,10415.38,11144.4566,11924.56856,12759.28836,11195.5387,7277.100158
5138,5497.66,5882.4962,6294.270934,6734.869899,5909.459407,3841.148614
5339,5712.73,6112.6211,6540.504577,6998.339897,6140.639115,3991.415425
7747,8289.29,8869.5403,9490.408121,10154.73669,8910.195022,5791.626764
7049,7542.43,8070.4001,8635.328107,9239.801074,8107.391856,5269.804707
3998,4277.86,4577.3102,4897.721914,5240.562448,4598.290912,2988.889093
9651,10326.57,11049.4299,11822.88999,12650.49229,11100.07644,7215.049684
4970,5317.9,5690.153,6088.46371,6514.65617,5716.234576,3715.552474
4674,5001.18,5351.2626,5725.850982,6126.660551,5375.790827,3494.264037
4425,4734.75,5066.1825,5420.815275,5800.272344,5089.404024,3308.112616
7281,7790.67,8336.0169,8919.538083,9543.905749,8374.226146,5443.246995
8387,8974.09,9602.2763,10274.43564,10993.64614,9646.289615,6270.08825
9936,10631.52,11375.7264,12172.02725,13024.06916,11427.86856,7428.114564
7100,7597,8128.79,8697.8053,9306.651671,8166.049394,5307.932106
7619,8152.33,8722.9931,9333.602617,9986.9548,8762.976103,5695.934467
5988,6407.16,6855.6612,7335.557484,7849.046508,6887.085038,4476.605275
5868,6278.76,6718.2732,7188.552324,7691.750987,6749.067302,4386.893746
6680,7147.6,7647.932,8183.28724,8756.117347,7682.987317,4993.941756
2152,2302.64,2463.8248,2636.292536,2820.833014,2475.11807,1608.826745
7053,7546.71,8074.9797,8640.228279,9245.044259,8111.992448,5272.795091
6200,6634,7098.38,7595.2666,8126.935262,7130.916372,4635.095642
9473,10136.11,10845.6377,11604.83234,12417.1706,10895.35013,7081.977583
2143,2293.01,2453.5207,2625.267149,2809.035849,2464.76674,1602.098381
6187,6620.09,7083.4963,7579.341041,8109.894914,7115.964451,4625.376893
4882,5223.74,5589.4018,5980.659926,6399.306121,5615.021569,3649.76402
3718,3978.26,4256.7382,4554.709874,4873.539565,4276.249528,2779.562193
5209,5573.63,5963.7841,6381.248987,6827.936416,5991.119901,3894.227935
9937,10632.59,11376.8713,12173.25229,13025.37995,11429.01871,7428.862161
1133,1212.31,1297.1717,1387.973719,1485.131879,1303.11746,847.0263488
9282,9931.74,10626.9618,11370.84913,12166.80856,10675.6719,6939.186734
3803,4069.21,4354.0547,4658.838529,4984.957226,4374.012091,2843.107859
7906,8459.42,9051.5794,9685.189958,10363.15326,9093.068523,5910.49454
6260,6698.2,7167.074,7668.76918,8205.583023,7199.925241,4679.951406
1780,1904.6,2037.922,2180.57654,2333.216898,2047.263088,1330.721007
4379,4685.53,5013.5171,5364.463297,5739.975728,5036.497225,3273.723196
3807,4073.49,4358.6343,4663.738701,4990.20041,4378.612682,2846.098243
9064,9698.48,10377.3736,11103.78975,11881.05503,10424.93968,6776.21079
2796,2991.72,3201.1404,3425.220228,3664.985644,3215.813254,2090.278615
3236,3462.52,3704.8964,3964.239148,4241.735888,3721.878287,2419.220887
9756,10438.92,11169.6444,11951.51951,12788.12587,11220.84196,7293.547272
1270,1358.9,1454.023,1555.80461,1664.710933,1460.687709,949.4470106
7822,8369.54,8955.4078,9582.286346,10253.04639,8996.456107,5847.69647
9829,10517.03,11253.2221,12040.94765,12883.81398,11304.80275,7348.121785
6453,6904.71,7388.0397,7905.202479,8458.566653,7421.903766,4824.237448
938,1003.66,1073.9162,1149.090334,1229.526657,1078.838638,701.2451149
8927,9551.89,10220.5223,10935.95886,11701.47598,10267.36943,6673.790128
8452,9043.64,9676.6948,10354.06344,11078.84788,9721.049223,6318.681995
4764,5097.48,5454.3036,5836.104852,6244.632192,5479.304129,3561.547684
4885,5226.95,5592.8365,5984.335055,6403.238509,5618.472013,3652.006808
6564,7023.48,7515.1236,8041.182252,8604.06501,7549.570172,4907.220612
7247,7754.29,8297.0903,8877.886621,9499.338684,8335.121121,5417.828729
4011,4291.77,4592.1939,4913.647473,5257.602796,4613.242834,2998.607842
9536,10203.52,10917.7664,11682.01005,12499.75075,10967.80944,7129.076136
9587,10258.09,10976.1563,11744.48724,12566.60135,11026.46698,7167.203536
7629,8163.03,8734.4421,9345.853047,10000.06276,8774.477581,5703.410428
5472,5855.04,6264.8928,6703.435296,7172.675767,6293.608773,4090.845702
7498,8022.86,8584.4602,9185.372414,9828.348483,8623.808219,5605.475343
8038,8600.66,9202.7062,9846.895634,10536.17833,9244.888032,6009.177221
6274,6713.18,7183.1026,7685.919782,8223.934167,7216.02731,4690.417751
6527,6983.89,7472.7623,7995.855661,8555.565557,7507.014704,4879.559557
4048,4331.36,4634.5552,4958.974064,5306.102248,4655.798302,3026.268897
9692,10370.44,11096.3708,11873.11676,12704.23493,11147.2325,7245.701123
2750,2942.5,3148.475,3368.86825,3604.689028,3162.906456,2055.889196
2014,2154.98,2305.8286,2467.236602,2639.943164,2316.397673,1505.658488
1642,1756.94,1879.9258,2011.520606,2152.327048,1888.542691,1227.552749
6285,6724.95,7195.6965,7699.395255,8238.352923,7228.678936,4698.641308
3523,3769.61,4033.4827,4315.826489,4617.934343,4051.970706,2633.780959
4279,4578.53,4899.0271,5241.958997,5608.896127,4921.482445,3198.963589
4319,4621.33,4944.8231,5290.960717,5661.327967,4967.488357,3228.867432
2746,2938.22,3143.8954,3363.968078,3599.445843,3158.305864,2052.898812
7016,7507.12,8032.6184,8594.901688,9196.544806,8069.436979,5245.134036
5955,6371.85,6817.8795,7295.131065,7805.79024,6849.130161,4451.934605
3106,3323.42,3556.0594,3804.983558,4071.332407,3572.359073,2322.033397
7468,7990.76,8550.1132,9148.621124,9789.024603,8589.303785,5583.04746
956,1022.92,1094.5244,1171.141108,1253.120986,1099.541299,714.7018442
8597,9198.79,9842.7053,10531.69467,11268.9133,9887.820654,6427.083425
1483,1586.81,1697.8867,1816.738769,1943.910483,1705.66919,1108.684974
8447,9038.29,9670.9703,10347.93822,11072.2939,9715.298483,6314.944014
1430,1530.1,1637.207,1751.81149,1874.438294,1644.711357,1069.062382
1909,2042.63,2185.6141,2338.607087,2502.309583,2195.632154,1427.1609
7754,8296.78,8877.5546,9498.983422,10163.91226,8918.246057,5796.859937
2091,2237.37,2393.9859,2561.564913,2740.874457,2404.959054,1563.223385
9792,10477.44,11210.8608,11995.62106,12835.31453,11262.24728,7320.46073
5357,5731.99,6133.2293,6562.555351,7021.934226,6161.341775,4004.872154
6968,7455.76,7977.6632,8536.099624,9133.626598,8014.229884,5209.249425
8009,8569.63,9169.5041,9811.369387,10498.16524,9211.533746,5987.496935
1954,2090.78,2237.1346,2393.734022,2561.295404,2247.388805,1460.802723
2934,3139.38,3359.1366,3594.276162,3845.875493,3374.533651,2193.446873
4856,5195.92,5559.6344,5948.808808,6365.225425,5585.117727,3630.326522
9676,10353.32,11078.0524,11853.51607,12683.26219,11128.83013,7233.739586
4480,4793.6,5129.152,5488.19264,5872.366125,5152.662153,3349.230399
4548,4866.36,5207.0052,5571.495564,5961.500253,5230.872203,3400.066932
3440,3680.8,3938.456,4214.14792,4509.138274,3956.508439,2571.730485
2755,2947.85,3154.1995,3374.993465,3611.243008,3168.657195,2059.627176
6553,7011.71,7502.5297,8027.706779,8589.646254,7536.918547,4898.997055
1144,1224.08,1309.7656,1401.449192,1499.550635,1315.769085,855.2499056
4169,4460.83,4773.0881,5107.204267,5464.708566,4794.966187,3116.728021
9907,10600.49,11342.5243,12136.501,12986.05607,11394.51427,7406.434278
4879,5220.53,5585.9671,5976.984797,6395.373733,5611.571126,3647.521232
1661,1777.27,1901.6789,2034.796423,2177.232173,1910.395499,1241.757074
8887,9509.09,10174.7263,10886.95714,11649.04414,10221.36352,6643.886286
3894,4166.58,4458.2406,4770.317442,5104.239663,4478.675541,2911.139102
1927,2061.89,2206.2223,2360.657861,2525.903911,2216.334814,1440.617629
5894,6306.58,6748.0406,7220.403442,7725.831683,6778.971145,4406.331244
1355,1449.85,1551.3395,1659.933265,1776.128594,1558.450272,1012.992677
5628,6021.96,6443.4972,6894.542004,7377.159944,6473.03183,4207.470689
5030,5382.1,5758.847,6161.96629,6593.30393,5785.243444,3760.408239
2146,2296.22,2456.9554,2628.942278,2812.968237,2468.217183,1604.341169
9881,10572.67,11312.7569,12104.64988,12951.97537,11364.61043,7386.996781
3853,4122.71,4411.2997,4720.090679,5050.497027,4431.519481,2880.487663
6324,6766.68,7240.3476,7747.171932,8289.473967,7273.5347,4727.797555
2416,2585.12,2766.0784,2959.703888,3166.88316,2778.75709,1806.192108
3971,4248.97,4546.3979,4864.645753,5205.170956,4567.236922,2968.703999
4056,4339.92,4643.7144,4968.774408,5316.588617,4664.999485,3032.249665
8845,9464.15,10126.6405,10835.50534,11593.99071,10173.05731,6612.487251
7307,7818.49,8365.7843,8951.389201,9577.986445,8404.129989,5462.684493
8079,8644.53,9249.6471,9897.122397,10589.92096,9292.044092,6039.82866
4988,5337.16,5710.7612,6110.514484,6538.250498,5736.937236,3729.009204
7119,7617.33,8150.5431,8721.081117,9331.556795,8187.902202,5322.136432
2232,2388.24,2555.4168,2734.295976,2925.696694,2567.129894,1668.634431
1937,2072.59,2217.6713,2372.908291,2539.011871,2227.836292,1448.09359
5110,5467.7,5850.439,6259.96973,6698.167611,5877.255268,3820.215924
7419,7938.33,8494.0131,9088.594017,9724.795598,8532.946543,5546.415253
7705,8244.35,8821.4545,9438.956315,10099.68326,8861.888814,5760.227729
2752,2944.64,3150.7648,3371.318336,3607.31062,3165.206751,2057.384388
7529,8056.03,8619.9521,9223.348747,9868.983159,8659.462801,5628.650821
3818,4085.26,4371.2282,4677.214174,5004.619166,4391.264308,2854.3218
8460,9052.2,9685.854,10363.86378,11089.33424,9730.250405,6324.662763
6569,7028.83,7520.8481,8047.307467,8610.61899,7555.320911,4910.958592
4787,5122.09,5480.6363,5864.280841,6274.7805,5505.757528,3578.742393
8638,9242.66,9889.6462,10581.92143,11322.65593,9934.976714,6457.734864
2575,2755.25,2948.1175,3154.485725,3375.299726,2961.63059,1925.059884
7269,7777.83,8322.2781,8904.837567,9528.176197,8360.424373,5434.275842
4944,5290.08,5660.3856,6056.612592,6480.575473,5686.330733,3696.114977
